date, hash, from, to, status, type, value, gas fee, eth_diff ,eth_balance, historical cad price, average price, cad profit, category, asset, description, amount, tokenId, cad price, cad value
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.3,,-0.3,0.6967146399615847,,,-1.6030024298000625,external,ETH,undefined,,,2394.97,-718.4909999999999

2021-07-17,0xdd631b9d3d18f69cae3a09ad0592126956e5c15e2a75a0c797e7d97e2bb5af7e,0x810e096dda9ae3ae2b55a9c45068f9fe8eeea6db,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.004702725,-0.004702725,0.6920119149615847,2394.97,2400.3133414326667,0,erc721,? | 0xc3f733ca98e0dad0386979eb96fb1722a1a05e69,undefined,1,8916,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.3,,-0.3,0.39201191496158466,,,-1.6030024298000625,external,ETH,undefined,,,2394.97,-718.4909999999999

2021-07-21,0x003ab8d61e5a8c8e0fbe3d2fd1698d49f650859eead167b2de9f038f84a36566,0x0000000000000000000000000000000000000000,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.026467728,-0.026467728,0.36554418696158464,2502.4,2400.3133414326667,0,erc721,CRYPTINIES | 0xcd223812722faf45848a431a6e0387de7ffbc2b2,undefined,1,364,
,,0x0000000000000000000000000000000000000000,0x0da2f3401296427d302326cdf208b79f83abc995,,in,,,,,,,0,erc721,CRYPTINIES | 0xcd223812722faf45848a431a6e0387de7ffbc2b2,undefined,1,365,2502.4,
,,0x0000000000000000000000000000000000000000,0x0da2f3401296427d302326cdf208b79f83abc995,,in,,,,,,,0,erc721,CRYPTINIES | 0xcd223812722faf45848a431a6e0387de7ffbc2b2,undefined,1,366,2502.4,
,,0x0000000000000000000000000000000000000000,0x0da2f3401296427d302326cdf208b79f83abc995,,in,,,,,,,0,erc721,CRYPTINIES | 0xcd223812722faf45848a431a6e0387de7ffbc2b2,undefined,1,367,2502.4,
,,0x0000000000000000000000000000000000000000,0x0da2f3401296427d302326cdf208b79f83abc995,,in,,,,,,,0,erc721,CRYPTINIES | 0xcd223812722faf45848a431a6e0387de7ffbc2b2,undefined,1,368,2502.4,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0xcd223812722faf45848a431a6e0387de7ffbc2b2,,out,-0.2,,-0.2,0.16554418696158463,,,20.417331713466684,external,ETH,undefined,,,2502.4,-500.48

2021-07-26,0x4cb35874e675316920a98acef9dcb1cdd4f7e8391015b00a81e0944d27f40685,0x0da2f3401296427d302326cdf208b79f83abc995,0xcd223812722faf45848a431a6e0387de7ffbc2b2,1,,,0.002197109,-0.002197109,0.16334707796158462,2789.46,2400.3133414326667,0,external,,undefined,,,0

2021-07-26,0xfd5221ade7e260fc754846492d1a510bb387b295315cfa3fecf70a0bb87ad9a8,0x0da2f3401296427d302326cdf208b79f83abc995,0xcd223812722faf45848a431a6e0387de7ffbc2b2,1,,,0.001261809,-0.001261809,0.16208526896158462,2789.46,2400.3133414326667,0,external,,undefined,,,0

2021-07-27,0xdf327be03f9cc8ba253b588690d303afa95d57d83de3105caef52d00605a5303,0x0000000000000000000000000000000000000000,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.00711189,-0.00711189,0.1549733789615846,2891.15,2400.3133414326667,0,erc721,WLPS | 0xa8934086a260f8ece9166296967d18bd9c8474a5,undefined,1,2613,
